run	event
46392	627563
46392	642142
46392	652521
46392	655427
46392	655427
46392	678623
46392	716179
46392	721765
46392	732085
46392	732085
46392	736104
46392	736104
46392	771656
46392	771656
46392	786437
46392	786437
46392	792538
46392	796387
46392	796896
46392	832476
46392	832476
46392	832476
46392	847810
46392	847810
46392	876375
46392	994331
46392	994331
46393	3016
46393	34459
46393	34459
46393	40639
46393	103710
46393	106879
46393	115268
46393	269253
46393	315231
46393	344166
46393	350537
46393	359502
46393	372584
46393	387146
46393	404451
46393	417131
46393	434413
46393	532953
46393	532953
46393	532953
46393	595321
46393	599954
46393	627915
46393	650285
46393	659936
46393	670732
46393	674539
46393	674539
46393	674565
46393	696206
46393	696206
46393	708552
46393	733406
46393	778322
46393	778322
46393	788411
46393	799261
46393	813417
46393	871174
46393	901814
46393	901814
46393	901944
46393	917539
46393	962318
46393	969271
46394	11709
46394	67077
46394	89253
46394	96226
46394	123102
46394	124349
46394	124349
46394	171046
46394	172283
46394	191545
46394	222920
46394	222920
46394	228538
46394	228538
46394	232480
46394	281181
46394	281181
46394	336114
46394	354984
46394	354984
46394	354984
46394	500465
46394	502918
46394	509223
46394	559143
46394	581941
46394	603370
46394	606240
46394	623506
46394	644018
46394	666964
46394	682263
46394	682263
46394	694557
46394	694557
46394	694557
46394	700113
46394	700113
46394	730580
46394	731966
46394	738911
46394	809348
46394	810411
46394	834718
46394	916173
46394	926714
46394	972814
46394	992581
46395	8352
46395	12593
46395	31587
46395	67633
46395	143647
46395	163831
46395	173274
46395	173274
46395	198623
46395	198623
46395	198623
46395	209107
46395	245847
46395	245847
46395	297389
46395	308650
46395	308650
46395	310452
46395	313910
46395	317116
46395	413358
46395	446203
46395	462970
46395	470071
46395	497297
46395	575741
46395	579560
46395	621452
46395	671870
46395	683530
46395	699849
46395	741397
46395	757693
46395	757693
46395	766249
46395	798227
46395	825802
46395	827256
46395	833593
46395	843682
46395	907931
46395	918654
46395	918654
46395	945133
46395	945908
46395	954020
46395	954567
46395	957066
46395	960912
46396	9258
46396	33870
46396	181335
46396	222505
46396	234285
46396	246325
46396	246325
46396	268924
46396	353661
46396	377483
46396	395664
46396	402060
46396	402060
46396	421410
46396	430492
46396	430492
46396	430492
46396	445857
46396	452941
46396	452941
46396	479496
46396	479496
46396	504516
46396	504516
46396	504516
46396	512631
46396	521464
46396	526464
46396	527984
46396	527984
46396	565674
46396	565674
46396	577819
46396	579187
46396	610769
46396	610769
46396	620893
46396	690547
46396	698773
46396	703240
46396	705306
46396	736697
46396	743409
46396	750714
46396	750714
46396	753356
46396	753356
46396	758180
46396	792312
46396	808407
46396	878784
46396	894288
46396	905135
46396	953245
46396	953245
46396	983355
46397	6181
46397	135570
46397	137019
46397	175683
46397	358261
46397	358261
46397	360949
46397	379443
46397	379443
46397	396237
46397	406497
46397	406615
46397	406615
46397	412048
46397	417961
46397	466648
46397	471072
46397	485643
46397	513557
46397	517262
46397	595175
46397	620780
46397	626043
46397	633183
46397	645084
46397	645084
46397	656449
46397	659966
46397	671253
46397	672504
46397	752061
46397	752061
46397	776485
46397	776485
46397	789935
46397	789935
46397	829796
46397	931672
46397	931672
46397	942983
46397	944609
46397	959344
46397	993824
46398	561
46398	4583
46398	102467
46398	125429
46398	164471
46398	167122
46398	212304
46398	232366
46398	242879
46398	287555
46398	323297
46398	323297
46398	366877
46398	368128
46398	404826
46398	404826
46398	404854
46398	431333
46398	479225
46398	479225
46398	541874
46398	541874
46398	564121
46398	583924
46398	613055
46398	619920
46398	669082
46398	686027
46398	686027
46398	723519
46398	723519
46398	728473
46398	767409
46398	771147
46398	860580
46398	863009
46398	884040
46398	885336
46398	885395
46398	886900
46398	910809
46398	922341
46398	942853
46398	942853
46399	6078
46399	6078
46399	37944
46399	47478
46399	47478
46399	78452
46399	89337
46399	89337
46399	236580
46399	296096
46399	322197
46399	332543
46399	350950
46399	350950
46399	413721
46399	451373
46400	46015
46400	50505
46400	94721
46400	193632
46400	222812
46400	249733
46400	262598
46400	262598
46400	267367
46400	289814
46400	306043
46400	395456
46400	425005
46400	439011
46400	471810
46400	484368
46400	528120
46400	528120
46400	544895
46400	560555
46400	579441
46400	606826
46400	607214
46400	635464
46400	680790
46400	680790
46400	683680
46400	685454
46400	751572
46400	752748
46400	775715
46400	778776
46400	778776
46400	822147
46400	842796
46400	895884
46400	900655
46400	900655
46400	924454
46400	927360
46400	963050
46401	5109
46401	51049
46401	60207
46401	88248
46401	88248
46401	91314
46401	152902
46401	152902
46401	154828
46401	173704
46401	173704
46401	186297
46401	211891
46401	228432
46401	234492
46401	247082
46401	266092
46401	269388
46401	307525
46401	317563
46401	326467
46401	326467
46401	326467
46401	361102
46401	361102
46401	386316
46401	416882
46401	422477
46401	466249
46401	477054
46401	482404
46401	513086
46401	515980
46401	519122
46401	556700
46401	586041
46401	677983
46401	689835
46401	704719
46401	732113
46401	732113
46401	774222
46401	777303
46401	777379
46401	788047
46401	820615
46401	820615
46401	862520
46401	862520
46401	862520
46401	883505
46401	942788
46401	950397
46401	951234
46401	964808
46401	969482
46401	969482
46402	291
46402	291
46402	11625
46402	11625
46402	11625
46402	18789
46402	55071
46402	55929
46402	58670
46402	144851
46402	167837
46402	167837
46402	196882
46402	218700
46402	256481
46402	263002
46402	265688
46402	272880
46402	282092
46402	282092
46402	297774
46402	302830
46402	350840
46402	353986
46402	388170
46402	388226
46402	394097
46402	394097
46402	394097
46402	394185
46402	396888
46402	405478
46402	413136
46402	413136
46402	451815
46402	466645
46402	482125
46402	497545
46402	510741
46402	530021
46402	547066
46402	547066
46402	548022
46402	569487
46402	575629
46402	593154
46402	625705
46402	645386
46402	652953
46402	652953
46402	652953
46402	655782
46402	655782
46402	675333
46402	678584
46402	678584
46402	688383
46402	768814
46402	783049
46402	863553
46402	889217
46402	920080
46403	9728
46403	9728
46403	16931
46403	17045
46403	17045
46403	17045
46403	48763
46403	48763
46403	52127
46403	52127
46403	62152
46403	64854
46403	67049
46403	67049
46403	72609
46403	72609
46403	88720
46403	122809
46403	122809
46403	140773
46403	153304
46403	170518
46403	170518
46403	171966
46403	185180
46403	185180
46403	196088
46403	207401
46403	238758
46403	250438
46403	259829
46403	259829
46403	299173
46403	312528
46403	314121
46403	366312
46403	428898
46403	437630
46403	482769
46403	522332
46403	522332
46403	580651
46403	583981
46403	596248
46403	611422
46403	643417
46403	707145
46403	707145
46403	729199
46403	754503
46403	780895
46403	780895
46403	857208
46403	870609
46403	870609
46403	882538
46403	882538
46403	885662
46403	906881
46403	912872
46403	995066
46404	4330
46404	43466
46404	43466
46404	58210
46404	60132
46404	60132
46404	101153
46404	101153
46404	109090
46404	109090
46404	146607
46404	190774
46404	232970
46404	243247
46404	273810
46404	275733
46404	316807
46404	354330
46404	383406
46404	383406
46404	383406
46404	419372
46404	446309
46404	516850
46404	558381
46404	561006
46404	565783
46404	565783
46404	569351
46404	587764
46404	632477
46404	687107
46404	687983
46404	699400
46404	699400
46404	699994
46404	729480
46404	745752
46404	748554
46404	748554
46404	749612
46404	786656
46404	786656
46404	803911
46404	806426
46404	827969
46404	830370
46404	830370
46404	860853
46404	882588
46404	907588
46404	910151
46404	939321
46404	972540
46404	972540
46405	3056
46405	3056
46405	10973
46405	10973
46405	10973
46405	36549
46405	36549
46405	54930
46405	68332
46405	87480
46405	87480
46405	99678
46405	99678
46405	99678
46405	103656
46405	103656
46405	139486
46405	148932
46405	148932
46405	198692
46405	198692
46405	205361
46405	213110
46405	227250
46405	236819
46405	276747
46405	276995
46405	300510
46405	300510
46405	359784
46405	370014
46405	370014
46405	379000
46405	429989
46405	429989
46405	433890
46405	478328
46405	481445
46405	502760
46405	505651
46405	505651
46405	528135
46405	528464
46405	528464
46405	530972
46405	530972
46405	545303
46405	545303
46405	545303
46405	553503
46405	566279
46405	566279
46405	595802
46405	609635
46405	636092
46405	665845
46405	691677
46405	694047
46405	699523
46405	720969
46405	720969
46405	728770
46405	728770
46405	732060
46405	745863
46405	746890
46405	746971
46405	746971
46405	782524
46405	794782
46405	805592
46405	805592
46405	808888
46405	830502
46405	847517
46405	904876
46405	907020
46405	907020
46405	907820
46405	945166
46405	971039
46406	25586
46406	40282
46406	42899
46406	75310
46406	85078
46406	119662
46406	120239
46406	166804
46406	207103
46406	216259
46406	217262
46406	257855
46406	261443
46406	282610
46406	293912
46406	296767
46406	296767
46406	328383
46406	351043
46406	360351
46406	386859
46406	412992
46406	415580
46406	418423
46406	493520
46406	529662
46406	529662
46406	591440
46406	610706
46406	613811
46406	652052
46406	658954
46406	671514
46406	672400
46406	673924
46406	674981
46406	674981
46406	716885
46406	725256
46406	725256
46406	725290
46406	761321
46406	761321
46406	765580
46406	765580
46406	783188
46406	792225
46406	809285
46406	818774
46406	847632
46406	857162
46406	918830
46406	918830
46406	953033
46406	995786
46407	4492
46407	29134
46407	35618
46407	51224
46407	51224
46407	94018
46407	96391
46407	97259
46407	111546
46407	156016
46407	160847
46407	202355
46407	202355
46407	219997
46407	251059
46407	260798
46407	268507
46407	294683
46407	329076
46407	366607
46407	403099
46407	403099
46407	403099
46407	444877
46407	448101
46407	456651
46407	456651
46407	459057
46407	459357
46407	468166
46407	468166
46407	471884
46407	559018
46407	713118
46407	732936
46407	738828
46407	751718
46408	15635
46408	26015
46408	26015
46408	56633
46408	56633
46408	110121
46408	114061
46408	114061
46408	114061
46408	123323
46408	167909
46408	184509
46408	325168
46408	325168
46408	343721
46408	343721
46408	375277
46408	375277
46408	375277
46408	378113
46408	380218
46408	381881
46408	384233
46408	452920
46408	497352
46408	497352
46408	534248
46408	600444
46408	608286
46408	666570
46408	698030
46408	805711
46408	813671
46408	885596
46410	3114
46410	53034
46410	53034
46410	57588
46410	71102
46410	76882
46410	92318
46410	92318
46410	92318
46410	144465
46410	144465
46410	154379
46410	162408
46410	164296
46410	182798
46410	201253
46410	213361
46410	213361
46410	239880
46410	243858
46410	270248
46410	309307
46410	309307
46410	336809
46410	356078
46410	383076
46410	383076
46410	423545
46410	452720
46410	452720
46410	456698
46410	456698
46410	512981
46410	523425
46410	534517
46410	619244
46410	627006
46410	633333
46410	637807
46410	672378
46410	792409
46410	834890
46410	843534
46410	858659
46410	882886
46410	891177
46410	909396
46410	990499
46411	2525
46411	25459
46411	40011
46411	182998
46411	182998
46411	275292
46411	307148
46411	307148
46411	308019
46411	358698
46411	358698
46411	358698
46411	380611
46411	380611
46411	434092
46411	474791
46411	543702
46411	565389
46411	607307
46411	697362
46411	698721
46411	717531
46411	719527
46411	719527
46411	719527
46411	729160
46411	743820
46411	790911
46411	806399
46411	813297
46411	813297
46411	825382
46411	835111
46411	847480
46411	864164
46411	864164
46411	864164
46411	915958
46411	934704
46411	935253
46411	937057
46411	939562
46411	965270
46411	965270
46412	51888
46412	51888
46412	51888
46412	62016
46412	62016
46412	133694
46412	139527
46412	139527
46412	167927
46412	176051
46412	176051
46412	192685
46412	335254
46412	335254
46412	356075
46412	424608
46412	424608
46412	449877
46412	449877
46412	458682
46412	458682
46412	472728
46412	484745
46412	584366
46412	609140
46412	656978
46412	662701
46412	662701
46412	662701
46412	663546
46412	663546
46412	682247
46412	698021
46412	702683
46412	702683
46412	767827
46412	791483
46412	800811
46413	72921
46413	93802
46413	93802
46413	156347
46413	156347
46413	156347
46413	200538
46413	210833
46413	249134
46413	269813
46413	308823
46413	309109
46413	320996
46413	323383
46413	374378
46413	382237
46413	392155
46413	409936
46413	417074
46413	440297
46413	495345
46413	495345
46413	513940
46413	518597
46413	518597
46413	526071
46413	528770
46413	613732
46413	678759
46413	679941
46413	687147
46413	707912
46413	734925
46413	752668
46413	789812
46413	791892
46413	798403
46413	804773
46413	831583
46413	906640
46413	936306
46413	988849
46413	996760
46414	36925
46414	36925
46414	59087
46414	59087
46414	73020
46414	81530
46414	100443
46414	140031
46414	187588
46414	187588
46414	204065
46414	218339
46414	218368
46414	218368
46414	220812
46414	251259
46414	268849
46414	289569
46414	373836
46414	374489
46414	374489
46414	384463
46414	384463
46414	416940
46414	418100
46414	418100
46414	446783
46414	488780
46414	488780
46414	536290
46414	557351
46414	586154
46414	640667
46414	677336
46414	677336
46414	679309
46414	686294
46414	688549
46414	700094
46414	705395
46414	709544
46414	738779
46414	742498
46414	747036
46414	747036
46414	748255
46414	757849
46414	768696
46414	820022
46414	820022
46414	884024
46414	884024
46414	884024
46414	916850
46414	962201
46414	963984
46414	963984
46414	971644
46414	983411
46414	986633
46415	19139
46415	31166
46415	38286
46415	43521
46415	43521
46415	80197
46415	84268
46415	94073
46415	98291
46415	102536
46415	131167
46415	138381
46415	188068
46415	240782
46415	260353
46415	260353
46415	282317
46415	282317
46415	283814
46415	326719
46415	334061
46415	334061
46415	334061
46415	399015
46415	399015
46415	446396
46415	486553
46415	535726
46415	535726
46415	546294
46415	546294
46415	566926
46415	566926
46415	595964
46415	595964
46415	618896
46415	636830
46415	637136
46415	637136
46415	639853
46415	640646
46415	661229
46415	662607
46415	676521
46415	676521
46415	706248
46415	707797
46415	707797
46415	761212
46415	761212
46415	771611
46415	772580
46415	772580
46415	821487
46415	838695
46415	874599
46415	883608
46415	883608
46415	883608
46415	896170
46415	915713
46415	918476
46415	918476
46415	921155
46415	944976
46415	961923
46415	961923
46415	984716
46415	984716
46415	989232
46416	16612
46416	16612
46416	16612
46416	41041
46416	90045
46416	140370
46416	156810
46416	162155
46416	230897
46416	252214
46416	259556
46416	281809
46416	297256
46416	321797
46416	321797
46416	331883
46416	339276
46416	345255
46416	348406
46416	356105
46416	357025
46416	358485
46416	373837
46416	410538
46416	458757
46416	460247
46416	465427
46416	475537
46416	475537
46416	561978
46416	573561
46416	604677
46416	629428
46416	671921
46416	671921
46416	689704
46416	705015
46416	717831
46416	767286
46416	776786
46416	822413
46416	839427
46416	868985
46416	869218
46416	877752
46416	877752
46416	887639
46416	923059
46416	939994
46416	973385
46417	1547
46417	21167
46417	40738
46417	40738
46417	103436
46417	126946
46417	133138
46417	133138
46417	140982
46417	142251
46417	155060
46417	155060
46417	249268
46417	266554
46417	269728
46417	274312
46417	325931
46417	379923
46417	379923
46417	425080
46417	426160
46417	446203
46417	450576
46417	468089
46417	496424
46417	501901
46417	501901
46417	522661
46417	552093
46417	567793
46417	572408
46417	579633
46417	579633
46417	613229
46417	644132
46417	645189
46417	645189
46417	670511
46417	672908
46417	758479
46417	761755
46417	761755
46417	771984
46417	788176
46417	790318
46417	794988
46417	794988
46417	837703
46417	909647
46417	934633
46417	947130
46417	947130
46417	947130
46417	953009
46418	21576
46418	67235
46418	79491
46418	85174
46418	85174
46418	87229
46418	87229
46418	92901
46418	92901
46418	94604
46418	98376
46418	116333
46418	139991
46418	139991
46418	140031
46418	154512
46418	163518
46418	185485
46418	185485
46418	186871
46418	201708
46418	223916
46418	223916
46418	249231
46418	266927
46418	272303
46418	318559
46418	318559
46418	318559
46418	320542
46418	320542
46418	321151
46418	336377
46418	339170
46418	343818
46418	362749
46418	362749
46418	370825
46418	371679
46418	371679
46418	388281
46418	399926
46418	421080
46418	442254
46418	442254
46418	455514
46418	508226
46418	508226
46418	526381
46418	526381
46418	526381
46418	559756
46418	559756
46418	613521
46418	663322
46418	702872
46418	717627
46418	726616
46418	750052
46418	788056
46418	797275
46418	797275
46418	797294
46418	797821
46418	816861
46418	816861
46418	878338
46418	888159
46418	888175
46418	891038
46418	935739
46418	947888
46418	995460
46419	3119
46419	53036
46419	64283
46419	85158
46419	92833
46419	92833
46419	92833
46419	148073
46419	148073
46419	210114
46419	219757
46419	240745
46419	270761
46419	305495
46419	329763
46419	336706
46419	337540
46419	338372
46419	372017
46419	384436
46419	384436
46419	395246
46419	410553
46419	432502
46419	432502
46419	438003
46419	438003
46419	438423
46419	441175
46419	450718
46419	450718
46419	453076
46419	453076
46419	526175
46419	526175
46419	541838
46419	541838
46419	565204
46419	578672
46419	584444
46419	650417
46419	663595
46419	663595
46419	709558
46419	732487
46419	770629
46419	796640
46419	828910
46419	843798
46419	873495
46419	873520
46419	873520
46419	952430
46419	992391
46420	2463
46420	2463
46420	2463
46420	32070
46420	32070
46420	66386
46420	119413
46420	129578
46420	129578
46420	136258
46420	157889
46420	157889
46420	190778
46420	245020
46420	247639
46420	247639
46420	268926
46420	268926
46420	392351
46420	401560
46420	435458
46420	435458
46420	473785
46420	497019
46420	536280
46420	549218
46420	554838
46420	599168
46420	610462
46420	628894
46420	630911
46420	643794
46420	643947
46420	652648
46420	761335
46420	763083
46420	809153
46420	809153
46420	854777
46420	858941
46420	862262
46420	862262
46420	867682
46420	867682
46420	870129
46420	873723
46420	873723
46420	881836
46420	889113
46420	917357
46420	917357
46420	922871
46420	923755
46420	948182
46420	981966
46420	997560
46421	25952
46421	32073
46421	42939
46421	48712
46421	58607
46421	165605
46421	178585
46421	180135
46421	204103
46421	233059
46421	253089
46421	253089
46421	254984
46421	275376
46421	279003
46421	288722
46421	302276
46421	302276
46421	322627
46421	323834
46421	400372
46421	415157
46421	421423
46421	452861
46421	481920
46421	481920
46421	481920
46421	511714
46421	519722
46421	519722
46421	527560
46421	541508
46421	544019
46421	544019
46421	572690
46421	572690
46421	589314
46421	589769
46421	602030
46421	602030
46421	608801
46421	610826
46421	611564
46421	626471
46421	634639
46421	659539
46421	666712
46421	702146
46421	702146
46421	779657
46421	779657
46421	851643
46421	856450
46421	856450
46421	869092
46421	869466
46421	873750
46421	878112
46421	915715
46421	922873
46421	922873
46421	929432
46421	933475
46421	937608
46421	940303
46421	940303
46421	951038
46421	951038
46422	8016
46422	8016
46422	8588
46422	8588
46422	8588
46422	32596
46422	46735
46422	52163
46422	52450
46422	63299
46422	65097
46422	74935
46422	80059
46422	82749
46422	93707
46422	134520
46422	138039
46422	143949
46422	152212
46422	152212
46422	175253
46422	175253
46422	238069
46422	325287
46422	330429
46422	330429
46422	358618
46422	398911
46422	421953
46422	432865
46422	453122
46422	453122
46422	467608
46422	541329
46422	550883
46422	550883
46422	551592
46422	561658
46422	561658
46422	613972
46422	648018
46422	676398
46422	678836
46422	678836
46422	680831
46422	730532
46422	761424
46422	766089
46422	785055
46422	785055
46422	821360
46422	821360
46422	853885
46422	877324
46422	893849
46422	896621
46422	929274
46422	929788
46422	942341
46422	992262
46423	22571
46423	77839
46423	83619
46423	142761
46423	146456
46423	189968
46423	198413
46423	203163
46423	205054
46423	219360
46423	335717
46423	339407
46423	376028
46423	376880
46423	452727
46423	452727
46423	466141
46423	466141
46423	475259
46423	513933
46423	537508
46423	566662
46423	572313
46423	572313
46423	612881
46423	628220
46423	661605
46423	702549
46423	702549
46423	748579
46423	748579
46423	754756
46423	826704
46423	826704
46423	846418
46423	846519
46424	121547
46424	139183
46424	194228
46424	219366
46424	230655
46424	235469
46424	253669
46424	254088
46424	307017
46424	319858
46424	354891
46424	378062
46424	396479
46424	396479
46424	412509
46424	412509
46424	419367
46424	425131
46424	455202
46424	455202
46424	456909
46424	456909
46424	456909
46424	471705
46424	503320
46424	517509
46424	517509
46424	520020
46424	569295
46424	595206
46424	707872
46424	721103
46424	721103
46424	734667
46424	734667
46424	734667
46424	742208
46424	758086
46424	778448
46424	837332
46424	847076
46424	866231
46424	885418
46424	885418
46424	886326
46424	905475
46424	914390
46424	914390
46424	942231
46424	942231
46424	979770
46425	5038
46425	8412
46425	56297
46425	75999
46425	90186
46425	107336
46425	107336
46425	107868
46425	107868
46425	186516
46425	189448
46425	221106
46425	236579
46425	283784
46425	283784
46425	283784
46425	328420
46425	356486
46425	367889
46425	367889
46425	438048
46425	441539
46425	479800
46425	490161
46425	538362
46425	554890
46425	554890
46425	558274
46425	558274
46425	585635
46425	585635
46425	595152
46425	623994
46425	640031
46425	640031
46425	700167
46425	706489
46425	734586
46425	758784
46425	759534
46425	770658
46425	796634
46425	832201
46425	844186
46425	927744
46425	932886
46425	953088
46425	965452
46425	965452
46425	990459
46426	6319
46426	6319
46426	48884
46426	78417
46426	90008
46426	102147
46426	140468
46426	142887
46426	142887
46426	173370
46426	184223
46426	184223
46426	206561
46426	214665
46426	220442
46426	253508
46426	261998
46426	282842
46426	294046
46426	314526
46426	336163
46426	336163
46426	347410
46426	349967
46426	349967
46426	352100
46426	410099
46426	439781
46426	441064
46426	466412
46426	466412
46426	473752
46426	479683
46426	481442
46426	481442
46426	578530
46426	578530
46426	589519
46426	589519
46426	603738
46426	622294
46426	651417
46426	685444
46426	697590
46426	719022
46426	770220
46426	850577
46426	874007
46426	881127
46426	881127
46426	881127
46426	884827
46426	885292
46426	981823
46426	997694
46426	997694
46427	22144
46427	36463
46427	62268
46427	72285
46427	106989
46427	152697
46427	259015
46427	304899
46427	317962
46427	405384
46427	433956
46427	458190
46427	506438
46427	518292
46427	543940
46427	554487
46427	566637
46427	566637
46427	566809
46427	592392
46427	592392
46427	600054
46427	634253
46427	634253
46427	669684
46427	684372
46427	808625
46427	817551
46427	822954
46427	829393
46427	829393
46427	897002
46427	938135
46427	957055
46427	968248
46428	21802
46428	30436
46428	63130
46428	115485
46428	116406
46428	134559
46428	134559
46428	139580
46428	192455
46428	216553
46428	216553
46428	217969
46428	224896
46428	251252
46428	252220
46428	252220
46428	287894
46428	288582
46428	288582
46428	309588
46428	354181
46428	398280
46428	411849
46428	411849
46428	440756
46428	475575
46428	489785
46428	490780
46428	497492
46428	498657
46428	509728
46428	509728
46428	530841
46428	530841
46428	553687
46428	571807
46428	599003
46428	607079
46428	608028
46428	644016
46428	644016
46428	655367
46428	674962
46428	695775
46428	720837
46428	736322
46428	747691
46428	750449
46428	790484
46428	865252
46428	957532
46428	972329
46428	972329
46428	996864
46429	26949
46429	37358
46429	37358
46429	37358
46429	54037
46429	56847
46429	88523
46429	167025
46429	167025
46429	170300
46429	175087
46429	278202
46429	307974
46429	345995
46429	414912
46429	414912
46429	414912
46429	427091
46429	430903
46429	457344
46429	511635
46429	535005
46429	546728
46429	546728
46429	546728
46429	589559
46429	625510
46429	644880
46429	654626
46429	659940
46429	659940
46429	664777
46429	679869
46429	692831
46429	693154
46429	693154
46429	693154
46429	732707
46429	759933
46429	766044
46429	786938
46429	875042
46429	875206
46429	891438
46429	891438
46429	910011
46429	928642
46429	943820
46429	947796
46429	947831
46429	954831
46429	971023
46429	974541
46429	974541
46429	974612
46429	993152
46430	28665
46430	42152
46430	42152
46430	42152
46430	67775
46430	69285
46430	80431
46430	82513
46430	146258
46430	156788
46430	165371
46430	179486
46430	179486
46430	217616
46430	217616
46430	217616
46430	226601
46430	264404
46430	267420
46430	282812
46430	297460
46430	297460
46430	305123
46430	355957
46430	355957
46430	391802
46430	405234
46430	434462
46430	434462
46430	449624
46430	456779
46430	459321
46430	459321
46430	482444
46430	487308
46430	487308
46430	495413
46430	501854
46430	539057
46430	560390
46430	568798
46430	569140
46430	569140
46430	599205
46430	620024
46430	625912
46430	650281
46430	660144
46430	661492
46430	661492
46430	707017
46430	707017
46430	728794
46430	747012
46430	747012
46430	748855
46430	750613
46430	750613
46430	752340
46430	762996
46430	767204
46430	767204
46430	789939
46430	799393
46430	799393
46430	804927
46430	804927
46430	817763
46430	829676
46430	830250
46430	850129
46430	850129
46430	850129
46430	852801
46430	852801
46430	856623
46430	879935
46430	912192
46430	919156
46430	921797
46430	946622
46430	972734
46430	980122
46430	984877
46430	984915
46430	987892
46430	987892
46431	10644
46431	69435
46431	73858
46431	73858
46431	88693
46431	108218
46431	112698
46431	115168
46431	133229
46431	178316
46431	198961
46431	211216
46431	212074
46431	251761
46431	251761
46431	291469
46431	310989
46431	320160
46431	340472
46431	382909
46431	382909
46431	382938
46431	391132
46431	394708
46431	394708
46431	400703
46431	410072
46431	442507
46431	442507
46431	449864
46431	468901
46431	470180
46431	494604
46431	494604
46431	544375
46431	572189
46431	599353
46431	656164
46431	660670
46431	688613
46431	773573
46431	775137
46431	780726
46431	780726
46431	800994
46431	800994
46431	824777
46431	834123
46431	842121
46431	846519
46431	846761
46431	888413
46431	904296
46431	904296
46431	909139
46431	909334
46431	946685
46432	7750
46432	13024
46432	31894
46432	100867
46432	150090
46432	150090
46432	172638
46432	195677
46432	195677
46432	292247
46432	306316
46432	314851
46432	334292
46432	334292
46432	366787
46432	379784
46432	404277
46432	408228
46432	423812
46432	453083
46432	492440
46432	502448
46432	509235
46432	551829
46432	601248
46432	616149
46432	616149
46432	629330
46432	631771
46432	632808
46432	700425
46432	765036
46432	765370
46432	782893
46432	782893
46432	789279
46432	789279
46432	800897
46432	803947
46432	835215
46432	835215
46432	838371
46432	838371
46432	849796
46432	852224
46432	900146
46432	900168
46432	922220
46432	924613
46432	924613
46432	936838
46432	943976
46432	958355
46432	982939
46432	984803
46432	996727
46432	996727
46432	997351
46432	997351
46433	10664
46433	26463
46433	36670
46433	66982
46433	90952
46433	134844
46433	134844
46433	136052
46433	201686
46433	207039
46433	232978
46433	237415
46433	242883
46433	242883
46433	269076
46433	292399
46433	305880
46433	337684
46433	344077
46433	354981
46433	354981
46433	385448
46433	391759
46433	400976
46433	417880
46433	428803
46433	444912
46433	447827
46433	447827
46433	447827
46433	481348
46433	481348
46433	493852
46433	527799
46433	531179
46433	538476
46433	543839
46433	558539
46433	574865
46433	592756
46433	596910
46433	603512
46433	610313
46433	620723
46433	620723
46433	631334
46433	649031
46433	654695
46433	693310
46433	693310
46433	693310
46433	746350
46433	748355
46433	753952
46433	753952
46433	809833
46433	821585
46433	846727
46433	903200
46433	919877
46433	919877
46433	923496
46433	923496
46433	933322
46433	951446
46433	989626
46434	55782
46434	65196
46434	65196
46434	65323
46434	115813
46434	134112
46434	174400
46434	196550
46434	228891
46434	236731
46434	236731
46434	238179
46434	300791
46434	329644
46434	379134
46434	381444
46434	411910
46434	425378
46434	443552
46434	453331
46434	453331
46434	460698
46434	507363
46434	523417
46434	597998
46434	605029
46434	605029
46434	614943
46434	614943
46434	621860
46434	640234
46434	663496
46434	663496
46434	670894
46434	686975
46434	715064
46434	715064
46434	746383
46434	825891
46434	861249
46434	882858
46434	901510
46434	901510
46434	916417
46434	916417
46434	965231
46434	986257
46435	58800
46435	87783
46435	134971
46435	145735
46435	180608
46435	192693
46435	213659
46435	248480
46435	289690
46435	307041
46435	338988
46435	348113
46435	406038
46435	411756
46435	411756
46435	441349
46435	449330
46435	449330
46435	452047
46435	452047
46435	455539
46435	455539
46435	460708
46435	463627
46435	472027
46435	550607
46435	557282
46435	568363
46435	576656
46435	595649
46435	595649
46435	626333
46435	630360
46435	692117
46435	755375
46435	815867
46435	815867
46435	823496
46435	847778
46435	849726
46435	862579
46435	868246
46435	868642
46435	868642
46435	869459
46435	886495
46435	889226
46435	940422
46435	944421
46435	946415
46435	958158
46436	2688
46436	2688
46436	2688
46436	3461
46436	28866
46436	43949
46436	50952
46436	57665
46436	91744
46436	91744
46436	97244
46436	97244
46436	118977
46436	125130
46436	141529
46436	141529
46436	195848
46436	205522
46436	226417
46436	287920
46436	292971
46436	317918
46436	342710
46436	408549
46436	411824
46436	460398
46436	460398
46436	460469
46436	460469
46436	460469
46436	470091
46436	498138
46436	510695
46436	533312
46436	533312
46436	533312
46436	550649
46436	595459
46436	641899
46436	642623
46436	653226
46436	721924
46436	738130
46436	750127
46436	817906
46436	837804
46436	837804
46436	838974
46436	850362
46436	852831
46436	852831
46436	857149
46436	857149
46436	857149
46436	862742
46436	865796
46436	938370
46437	6414
46437	12138
46437	12138
46437	16932
46437	19287
46437	19287
46437	46028
46437	63380
46437	63380
46437	72376
46437	88743
46437	88743
46437	140586
46437	140586
46437	185150
46437	185933
46437	197472
46437	226023
46437	229216
46437	289779
46437	289779
46437	316352
46437	335550
46437	346411
46437	370217
46437	372934
46437	407783
46437	407783
46437	413214
46437	413214
46437	435740
46437	451349
46437	458005
46437	462556
46437	466981
46437	470510
46437	493777
46437	503151
46437	507207
46437	507207
46437	507207
46437	509881
